0 0.014453125,0.5444444444444444,0.02890625,0.06666666666666665
0 0.280859375,0.5430555555555556,0.02265624999999999,0.0527777777777777
0 0.8492187499999999,0.4125,0.03749999999999998,0.06666666666666671
0 0.74609375,0.6333333333333333,0.03750000000000009,0.06666666666666665
0 1.50625,0.4513888888888889,0.018750000000000044,0.06944444444444442
0 1.50625,0.6430555555555556,0.018750000000000044,0.06666666666666665
0 1.5109375,0.6791666666666667,0.009374999999999911,0.06666666666666665
0 1.5109375,0.4423611111111111,0.009374999999999911,0.07361111111111113
0 1.50625,0.41805555555555557,0.018750000000000044,0.06944444444444442
0 1.4875,0.44305555555555554,0.03750000000000009,0.06666666666666665
0 1.50625,0.4527777777777778,0.018750000000000044,0.06666666666666665
0 1.50625,0.42083333333333334,0.018750000000000044,0.050000000000000044
0 1.4984375,0.6145833333333334,0.018750000000000044,0.0625
0 1.50625,0.5333333333333333,0.018750000000000044,0.06666666666666665
0 1.5109375,0.6791666666666667,0.009374999999999911,0.06666666666666665
0 1.5109375,0.7055555555555556,0.009374999999999911,0.06666666666666665
0 1.512890625,0.6527777777777778,0.005468749999999911,0.06666666666666665
0 1.512890625,0.40555555555555556,0.005468749999999911,0.06666666666666665
0 1.512890625,0.6597222222222222,0.005468749999999911,0.06666666666666665
0 1.513671875,0.5395833333333333,0.00390625,0.07916666666666672
0 1.513671875,0.7111111111111111,0.00390625,0.06944444444444442
0 1.512890625,0.7097222222222223,0.005468749999999911,0.06666666666666665
0 1.512890625,0.7097222222222223,0.005468749999999911,0.06666666666666665
0 1.513671875,0.6791666666666667,0.00390625,0.06666666666666665
0 1.513671875,0.6791666666666667,0.00390625,0.06666666666666665
0 1.50625,0.55,0.018750000000000044,0.06666666666666665
0 1.30390625,0.5277777777777778,0.03750000000000009,0.06944444444444442
0 1.2640625,0.4,0.03749999999999987,0.06666666666666671
0 1.4421875,0.6291666666666667,0.03750000000000009,0.06666666666666665
0 1.33359375,0.45,0.03749999999999987,0.06666666666666665
0 1.44609375,0.44305555555555554,0.03750000000000009,0.06666666666666665
0 1.4234375,0.6430555555555556,0.03749999999999987,0.06666666666666665
0 1.4875,0.44305555555555554,0.03750000000000009,0.06666666666666665
0 1.4855468749999998,0.5388888888888889,0.038281250000000044,0.06666666666666665
0 1.4855468749999998,0.5388888888888889,0.038281250000000044,0.06666666666666665
0 1.50625,0.6430555555555556,0.018750000000000044,0.06666666666666665
0 1.50625,0.6430555555555556,0.018750000000000044,0.06666666666666665
0 1.5109375,0.41944444444444445,0.009374999999999911,0.06666666666666665
0 1.5109375,0.7861111111111111,0.009374999999999911,0.06666666666666665
0 1.5109375,0.5395833333333333,0.009374999999999911,0.07916666666666672
0 1.5109375,0.6597222222222222,0.009374999999999911,0.06666666666666665
0 1.51015625,0.4263888888888889,0.010937500000000044,0.06666666666666665
0 1.512890625,0.65,0.005468749999999911,0.06666666666666665
0 1.512890625,0.4263888888888889,0.005468749999999911,0.06666666666666665
0 1.512890625,0.4027777777777778,0.005468749999999911,0.06666666666666665
0 1.512890625,0.65,0.005468749999999911,0.06666666666666665
0 1.513671875,0.5395833333333333,0.00390625,0.07916666666666672
0 1.0109375,0.3888888888888889,0.03437499999999993,0.06666666666666665
0 1.015625,0.43125,0.02499999999999991,0.0625
0 1.130859375,0.42430555555555555,0.03359375000000009,0.0708333333333333
0 1.046875,0.5166666666666667,0.03750000000000009,0.06666666666666671
0 1.05625,0.6694444444444444,0.03749999999999987,0.06666666666666665
0 1.121875,0.6145833333333333,0.03750000000000009,0.07638888888888895
0 1.152734375,0.6055555555555555,0.04296875,0.06666666666666665
0 1.1515625,0.6055555555555555,0.03750000000000009,0.06666666666666665
0 1.1515625,0.6055555555555555,0.03750000000000009,0.06666666666666665
0 1.309375,0.4,0.03750000000000009,0.06666666666666671
0 1.4234375,0.6430555555555556,0.03749999999999987,0.06666666666666665
0 1.4855468749999998,0.5388888888888889,0.038281250000000044,0.06666666666666665
0 1.4855468749999998,0.5409722222222222,0.038281250000000044,0.0708333333333333
0 1.50625,0.4527777777777778,0.018750000000000044,0.06666666666666665
0 1.50625,0.7027777777777777,0.018750000000000044,0.06666666666666676
0 1.50625,0.70625,0.018750000000000044,0.07361111111111118
0 1.50625,0.7027777777777777,0.018750000000000044,0.06666666666666676
0 1.5109375,0.6763888888888889,0.009374999999999911,0.06666666666666665
0 1.5109375,0.6694444444444444,0.009374999999999911,0.06666666666666665
0 1.5109375,0.6791666666666667,0.009374999999999911,0.06666666666666665
0 1.5109375,0.6527777777777778,0.009374999999999911,0.06666666666666665
0 1.5109375,0.6611111111111111,0.009374999999999911,0.06944444444444442
0 1.5109375,0.4625,0.009374999999999911,0.06666666666666671
0 1.51171875,0.4625,0.0078125,0.06666666666666671
0 0.747265625,0.6333333333333333,0.03515625,0.06666666666666665
0 0.96015625,0.5222222222222223,0.05312499999999998,0.06666666666666671
0 0.8492187499999999,0.4125,0.03749999999999998,0.06666666666666671
0 1.0125,0.3888888888888889,0.03749999999999998,0.06666666666666665
0 1.0125,0.3888888888888889,0.03749999999999998,0.06666666666666665
0 1.0671875,0.3833333333333333,0.04062499999999991,0.06666666666666671
0 1.18046875,0.5055555555555555,0.0390625,0.06666666666666665
0 1.20390625,0.4291666666666667,0.03750000000000009,0.06666666666666671
0 1.103125,0.6909722222222222,0.03749999999999987,0.0708333333333333
0 1.1515625,0.6055555555555555,0.03750000000000009,0.06666666666666665
0 1.1515625,0.6055555555555555,0.03750000000000009,0.06666666666666665
0 1.152734375,0.6055555555555555,0.04296875,0.06666666666666665
0 1.15234375,0.6055555555555555,0.0390625,0.06666666666666665
0 1.26953125,0.5833333333333334,0.03750000000000009,0.06666666666666665
0 1.38203125,0.4263888888888889,0.03750000000000009,0.06666666666666665
0 1.4855468749999998,0.5388888888888889,0.038281250000000044,0.06666666666666665
0 1.4855468749999998,0.5388888888888889,0.038281250000000044,0.06666666666666665
0 1.50625,0.6993055555555556,0.018750000000000044,0.07361111111111118
0 1.50625,0.6479166666666667,0.018750000000000044,0.07638888888888884
0 1.50625,0.7055555555555556,0.018750000000000044,0.06666666666666665
0 1.508203125,0.7055555555555556,0.014843750000000044,0.06666666666666665
0 1.50625,0.45,0.018750000000000044,0.06666666666666665
0 0.51484375,0.4027777777777778,0.028125000000000067,0.06666666666666665
0 0.534375,0.5194444444444445,0.03749999999999998,0.06666666666666671
0 0.6468750000000001,0.3666666666666667,0.04531249999999998,0.06666666666666671
0 0.590625,0.5090277777777777,0.03749999999999998,0.07361111111111107
0 0.5531250000000001,0.6708333333333334,0.03749999999999998,0.06944444444444453
0 0.5890625,0.6291666666666667,0.03749999999999998,0.06666666666666665
0 0.5890625,0.6291666666666667,0.03749999999999998,0.06666666666666665
0 0.653515625,0.6166666666666667,0.03984375000000007,0.06666666666666665
0 0.6640625,0.6125,0.03750000000000009,0.06666666666666665
0 0.6859375000000001,0.6194444444444445,0.03749999999999998,0.06666666666666665
0 0.715234375,0.6194444444444445,0.039843749999999956,0.06666666666666665
0 0.85859375,0.6479166666666667,0.03749999999999998,0.0708333333333333
0 0.815625,0.4125,0.04531249999999998,0.06666666666666671
0 0.86796875,0.4166666666666667,0.03749999999999998,0.06666666666666665
0 1.0125,0.3888888888888889,0.03749999999999998,0.06666666666666665
0 1.0125,0.3888888888888889,0.03749999999999998,0.06666666666666665
0 1.0296875,0.6861111111111111,0.04843750000000013,0.06666666666666665
0 1.1796875,0.5097222222222222,0.03750000000000009,0.06666666666666665
0 1.1140625,0.4263888888888889,0.04062499999999991,0.06666666666666665
0 1.15703125,0.60625,0.03750000000000009,0.07916666666666672
0 1.22265625,0.5763888888888888,0.03750000000000009,0.06666666666666676
0 1.237890625,0.5930555555555556,0.038281250000000044,0.06666666666666665
0 1.237890625,0.5930555555555556,0.038281250000000044,0.06666666666666665
0 1.26953125,0.5833333333333334,0.03750000000000009,0.06666666666666665
0 1.34140625,0.4,0.03749999999999987,0.06666666666666671
0 1.494921875,0.6166666666666667,0.04140625000000009,0.06666666666666665
